Run,Product,OSM,Compare,Pop,Edges,Clusters,Size,Leesalee,Slope,%Urban,Xmean,Ymean,Rad,Fmatch,Diff,Brd,Sprd,Slp,RG
158,0.16906,0.439811801,0.91612,0.94188,0.87092,0.78294,0.9959,0.48198,0.96692,0.85811,0.78233,0.98817,0.93319,0,50,88,48,40,55
572,0.16943,0.439745787,0.91292,0.94267,0.85988,0.78473,0.9959,0.48223,0.95845,0.85902,0.79972,0.98797,0.93392,0,50,91,48,70,55
6922,0.16646,0.43965605,0.9498,0.94623,0.8638,0.7769,0.97792,0.47655,0.95106,0.86731,0.77624,0.98742,0.93674,0,65,94,48,90,85
6923,0.16646,0.43965605,0.9498,0.94623,0.8638,0.7769,0.97792,0.47655,0.95106,0.86731,0.77624,0.98742,0.93674,0,65,94,48,90,100
253,0.16698,0.439226134,0.94588,0.94438,0.86175,0.86554,0.97744,0.48118,0.96056,0.86444,0.69502,0.98745,0.93507,0,50,88,53,90,40
2172,0.16924,0.439209181,0.91012,0.94616,0.86984,0.71601,0.98684,0.48299,0.95748,0.86222,0.86321,0.99084,0.93766,0,55,88,48,100,25
6486,0.16592,0.438838416,0.96344,0.94128,0.85056,0.74593,0.98813,0.47581,0.95711,0.86346,0.81108,0.9825,0.93131,0,65,91,48,30,25
3362,0.16972,0.438821243,0.92429,0.94703,0.8728,0.75551,0.99206,0.48034,0.95003,0.86513,0.80913,0.98902,0.93816,0,55,97,48,100,55
4903,0.16688,0.438689025,0.9535,0.94268,0.85338,0.8041,0.99059,0.47656,0.95949,0.8636,0.75296,0.98448,0.93308,0,60,94,48,30,40
2556,0.16896,0.438397635,0.92334,0.94418,0.86767,0.76215,0.99467,0.48063,0.96157,0.86201,0.8009,0.98741,0.9352,0,55,91,48,80,25
10864,0.1649,0.438330885,0.98594,0.94402,0.84748,0.74645,0.98108,0.47267,0.95536,0.86899,0.79276,0.98295,0.93358,0,75,94,48,60,85
10865,0.1649,0.438330885,0.98594,0.94402,0.84748,0.74645,0.98108,0.47267,0.95536,0.86899,0.79276,0.98295,0.93358,0,75,94,48,60,100
9696,0.16548,0.438041833,0.96851,0.94748,0.85918,0.78323,0.97581,0.47415,0.94743,0.87082,0.75893,0.98655,0.93762,0,70,100,48,100,25
5728,0.16723,0.437774233,0.94544,0.94459,0.8611,0.73593,0.98954,0.47718,0.95643,0.86515,0.82067,0.98551,0.93509,0,60,100,48,80,85
5729,0.16723,0.437774233,0.94544,0.94459,0.8611,0.73593,0.98954,0.47718,0.95643,0.86515,0.82067,0.98551,0.93509,0,60,100,48,80,100
10065,0.16307,0.437412867,0.97903,0.94323,0.85232,0.66631,0.97252,0.47371,0.9565,0.86743,0.88531,0.98496,0.9329,0,75,88,48,50,70
132,0.16734,0.437341596,0.91836,0.94147,0.86882,0.87077,0.99361,0.48134,0.96006,0.85768,0.70627,0.98605,0.9328,0,50,88,48,1,25
8866,0.16485,0.437221174,0.98491,0.9424,0.84631,0.74755,0.98684,0.47288,0.94856,0.8669,0.79891,0.98251,0.93202,0,70,94,48,30,85
8867,0.16485,0.437221174,0.98491,0.9424,0.84631,0.74755,0.98684,0.47288,0.94856,0.8669,0.79891,0.98251,0.93202,0,70,94,48,30,100
4492,0.16622,0.437048142,0.9505,0.94187,0.855,0.72924,0.99176,0.47704,0.95976,0.86219,0.82828,0.98494,0.93238,0,60,91,48,1,85
4493,0.16622,0.437048142,0.9505,0.94187,0.855,0.72924,0.99176,0.47704,0.95976,0.86219,0.82828,0.98494,0.93238,0,60,91,48,1,100
1842,0.16816,0.436883345,0.95478,0.94432,0.85406,0.98124,0.99189,0.47971,0.95235,0.8654,0.61463,0.9878,0.93479,0,50,100,53,100,25
6505,0.16576,0.436375671,0.96003,0.94505,0.86034,0.66955,0.98316,0.47636,0.95691,0.86723,0.8855,0.98539,0.93527,0,65,91,48,60,40
1843,0.16633,0.436315138,0.95514,0.94557,0.85651,0.97388,0.98145,0.47873,0.95097,0.86673,0.61684,0.98733,0.93611,0,50,100,53,100,40
3356,0.16788,0.43621996,0.92843,0.945,0.8667,0.77876,0.99083,0.48063,0.95839,0.86342,0.77822,0.98766,0.93596,0,55,97,48,90,55
2544,0.16718,0.436055966,0.92629,0.9424,0.86313,0.82257,0.99361,0.48051,0.95668,0.86038,0.74528,0.98679,0.93331,0,55,91,48,60,25
