Run,Product,OSM,Compare,Pop,Edges,Clusters,Size,Leesalee,Slope,%Urban,Xmean,Ymean,Rad,Fmatch,Diff,Brd,Sprd,Slp,RG
2539,0.24676,0.62575436,0.9886,0.93565,0.86049,0.89292,0.99274,0.49388,0.96763,0.86875,0.98525,0.92354,0.92583,0,17,89,21,93,5
2540,0.24676,0.62575436,0.9886,0.93565,0.86049,0.89292,0.99274,0.49388,0.96763,0.86875,0.98525,0.92354,0.92583,0,17,89,21,93,10
7830,0.24469,0.625749285,0.88364,0.93476,0.84305,0.9986,0.9916,0.48731,0.95044,0.87692,0.98823,0.95807,0.92281,0,20,85,25,93,1
7831,0.24469,0.625749285,0.88364,0.93476,0.84305,0.9986,0.9916,0.48731,0.95044,0.87692,0.98823,0.95807,0.92281,0,20,85,25,93,5
7832,0.24469,0.625749285,0.88364,0.93476,0.84305,0.9986,0.9916,0.48731,0.95044,0.87692,0.98823,0.95807,0.92281,0,20,85,25,93,10
7869,0.24448,0.625746692,0.88625,0.93491,0.84937,0.99563,0.99121,0.48699,0.96122,0.87694,0.98804,0.94033,0.92298,0,20,85,25,97,15
8770,0.24369,0.625741993,0.87707,0.93421,0.84528,0.98618,0.99057,0.48616,0.95592,0.87706,0.98608,0.97191,0.92203,0,20,91,25,92,20
5333,0.24221,0.625728668,0.88401,0.93407,0.83833,0.99403,0.98649,0.48565,0.95783,0.87626,0.98624,0.96264,0.92205,0,18,93,25,95,25
2817,0.24432,0.625695301,0.89465,0.93331,0.84231,0.97853,0.99107,0.48888,0.9632,0.87456,0.98726,0.95607,0.92151,0,17,89,25,96,1
2818,0.24432,0.625695301,0.89465,0.93331,0.84231,0.97853,0.99107,0.48888,0.9632,0.87456,0.98726,0.95607,0.92151,0,17,89,25,96,5
2819,0.24432,0.625695301,0.89465,0.93331,0.84231,0.97853,0.99107,0.48888,0.9632,0.87456,0.98726,0.95607,0.92151,0,17,89,25,96,10
5611,0.2443,0.625684012,0.88355,0.93413,0.84158,0.98802,0.99206,0.48702,0.95048,0.87642,0.98755,0.9713,0.92208,0,18,95,25,91,20
1205,0.24326,0.62568361,0.89244,0.93241,0.8382,0.97777,0.99154,0.48751,0.95561,0.87365,0.98843,0.97131,0.92063,0,16,91,25,91,40
7522,0.24285,0.625621376,0.87496,0.93401,0.84349,0.9872,0.99083,0.48465,0.95175,0.87692,0.98482,0.98086,0.92182,0,19,95,25,93,35
7865,0.24304,0.625591486,0.88272,0.93482,0.8473,0.99957,0.98684,0.48638,0.95237,0.87708,0.98442,0.95478,0.92285,0,20,85,25,96,40
5629,0.24379,0.625588241,0.88472,0.9339,0.84371,0.9913,0.99045,0.48719,0.95854,0.87601,0.99058,0.95342,0.9219,0,18,95,25,93,20
