Run,Product,OSM,Compare,Pop,Edges,Clusters,Size,Leesalee,Slope,%Urban,Xmean,Ymean,Rad,Fmatch,Diff,Brd,Sprd,Slp,RG
2402,0.25775,0.656389099,0.92041,0.93555,0.86235,0.96761,0.99324,0.48893,0.96165,0.87482,0.98789,0.96162,0.92429,0,23,80,23,88,20
1334,0.25639,0.656264346,0.94593,0.93248,0.84217,0.99999,0.99102,0.49202,0.9621,0.86927,0.98947,0.92803,0.9217,0,18,80,23,94,20
3149,0.25551,0.656249809,0.90531,0.93582,0.85815,0.981,0.99209,0.48453,0.95307,0.8763,0.97942,0.98572,0.92432,0,23,100,23,100,50
803,0.25511,0.656144382,0.95344,0.9317,0.84523,0.99762,0.98878,0.49201,0.96024,0.86756,0.98041,0.93047,0.92118,0,13,95,23,97,50
3148,0.25433,0.656011984,0.90493,0.93571,0.85427,0.96751,0.98684,0.48513,0.95839,0.87628,0.98473,0.99322,0.92416,0,23,100,23,100,40
436,0.25637,0.65600674,0.95802,0.93266,0.84146,0.99696,0.98878,0.49362,0.96187,0.86815,0.98713,0.92174,0.92227,0,13,85,23,94,40
982,0.25353,0.655717128,0.94761,0.93117,0.84121,0.99986,0.98426,0.49186,0.96119,0.86769,0.9858,0.93243,0.92045,0,13,100,23,97,40
983,0.2559,0.655593132,0.95138,0.93253,0.84688,0.99374,0.99134,0.4917,0.96519,0.86849,0.98628,0.92238,0.92205,0,13,100,23,97,50
2241,0.25618,0.655444032,0.93085,0.93514,0.86106,0.97037,0.99002,0.48919,0.95809,0.87325,0.98692,0.95306,0.9242,0,23,75,23,97,30
3310,0.25659,0.655343717,0.90623,0.93568,0.8588,0.97378,0.9946,0.48624,0.95112,0.87599,0.9844,0.98706,0.92423,0,28,75,23,91,40
1683,0.25478,0.655334099,0.9272,0.93389,0.84755,0.99867,0.98787,0.4889,0.96032,0.87229,0.98036,0.94974,0.92282,0,18,90,23,88,30
1338,0.25607,0.655188646,0.94746,0.9331,0.85188,0.99849,0.99119,0.49151,0.96384,0.86976,0.97878,0.92356,0.92238,0,18,80,23,97,1
1339,0.25607,0.655188646,0.94746,0.9331,0.85188,0.99849,0.99119,0.49151,0.96384,0.86976,0.97878,0.92356,0.92238,0,18,80,23,97,10
2043,0.25362,0.655016754,0.92407,0.93406,0.84784,0.97686,0.98348,0.48881,0.95455,0.87264,0.98571,0.97382,0.92298,0,18,100,23,88,30
612,0.25546,0.654919141,0.95765,0.93226,0.84816,0.99869,0.98633,0.49437,0.95794,0.86776,0.988,0.91504,0.92185,0,13,90,23,94,1
613,0.25546,0.654919141,0.95765,0.93226,0.84816,0.99869,0.98633,0.49437,0.95794,0.86776,0.988,0.91504,0.92185,0,13,90,23,94,10
425,0.25432,0.654875895,0.95397,0.93264,0.84002,0.99204,0.98426,0.49266,0.96384,0.8685,0.99016,0.92551,0.92215,0,13,85,23,88,50
2400,0.25694,0.65479574,0.92329,0.93474,0.85724,0.97022,0.99482,0.48884,0.95788,0.8737,0.98843,0.96349,0.92352,0,23,80,23,88,1
2401,0.25694,0.65479574,0.92329,0.93474,0.85724,0.97022,0.99482,0.48884,0.95788,0.8737,0.98843,0.96349,0.92352,0,23,80,23,88,10
629,0.25569,0.654672199,0.95608,0.93186,0.84481,0.98069,0.99011,0.4935,0.96443,0.86749,0.98334,0.93522,0.92141,0,13,90,23,100,50
802,0.25424,0.654514201,0.9535,0.93131,0.84006,0.98621,0.98782,0.49245,0.96159,0.86724,0.98693,0.93745,0.92074,0,13,95,23,97,40
2249,0.25629,0.654443726,0.9294,0.93443,0.85868,0.95239,0.99436,0.48869,0.96189,0.87273,0.98779,0.96981,0.9234,0,23,75,23,100,50
2414,0.25605,0.654224602,0.92469,0.93508,0.85787,0.9753,0.9938,0.48775,0.96094,0.87392,0.98397,0.95641,0.9239,0,23,80,23,94,20
2604,0.25617,0.653820915,0.92139,0.93617,0.86015,0.95782,0.99176,0.48793,0.955,0.87536,0.98575,0.97731,0.92496,0,23,85,23,100,1
2605,0.25617,0.653820915,0.92139,0.93617,0.86015,0.95782,0.99176,0.48793,0.955,0.87536,0.98575,0.97731,0.92496,0,23,85,23,100,10
2418,0.25458,0.653620029,0.92506,0.93432,0.85315,0.96041,0.99043,0.48792,0.95806,0.87316,0.98161,0.9814,0.92309,0,23,80,23,97,1
